BBDD_ID,PRICE,CONTRUCTION_DATE,NEIGHBORHOOD,PARKING_LOTS,AREA,ADMINISTRATION_PRICE,STRATUM,STORAGE_ROOM,BEDROOM,BATHROOM,HALF_BATHROOM,VIEW_TYPE,PARKING_LOT_TYPES,KITCHEN_FEATURES,BALCONIES,LIVING_ROOMS,DINNING_ROOMS,LAUNDRY_AREAS,SERVICE_ROOMS,DRESSING_ROOMS,SERVICE_BATHROOMS,STUDYING_ROOMS,GREEN_ZONES,GYM,POOL,TURCO,VISITOR_PARKING_LOTS,YARD,KIDS_PARK,BBQ,SOCIAL_ROOM,SPORTS_FIELD,SOLARIUM
375044,980000000,1984-01-01 5:00:00,Ciudad del Río,2,260,528100,5,1,3,3,,,,,,1,1,1,,1,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
124688,310000000,2020-06-26 5:00:00,Santa Mónica,1,91,50000,3,1,2,3,0,Exterior,Cubierto,"Integral,Abierta",0,0,,1,0,1,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
284774,465000000,2013-01-01 5:00:00,Conquistadores,1,130,305000,5,,3,3,,,Cubierto,Integral,,,,,,1,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
127810,1100000000,2007-01-01 5:00:00,Los Balsos,2,200,620000,6,1,3,4,0,Exterior,"Cubierto,Paralelos",Integral,3,1,,1,1,3,0,0,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO
390789,420000000,2006-01-01 5:00:00,Naranjal,1,77,350000,5,,3,2,,Exterior,Sencillo,Integral,1,,,1,,,,,NO,YES,YES,NO,NO,NO,YES,NO,YES,YES,NO
307655,670000000,2018-01-01 5:00:00,Barrio Laureles,2,111,400000,5,1,3,3,,,,,1,1,1,1,,1,,,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO
307656,600000000,2010-01-01 5:00:00,San Lucas,2,131,613000,6,,3,2,,,Cubierto,,1,1,1,1,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
389554,1050000000,1997-01-01 5:00:00,Alejandría,2,256,,6,,3,4,,,Cubierto,,1,1,1,1,,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
323638,570000000,2013-01-01 5:00:00,El Tesoro,1,100,370000,6,,3,2,,,,Integral,1,1,,1,,1,,,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
288981,375000000,1987-01-01 5:00:00,La Pilarica,2,98.73000336,257300,4,,3,2,,,Cubierto,Integral,1,1,,,,,,,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO
307650,650000000,1987-01-01 5:00:00,Barrio Laureles,1,203,141000,5,,3,4,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
307651,445000000,2005-01-01 5:00:00,Castropol,1,81,271000,5,1,3,2,,,,,1,1,1,1,,1,,,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
247387,395000000,2001-01-01 5:00:00,San Lucas,1,70,420000,5,1,2,2,,,Cubierto,,,,,1,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
246951,470000000,1987-01-01 5:00:00,Conquistadores,1,106,299000000,5,,3,3,,,,Integral,1,1,1,1,1,,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
308133,1200000000,2016-01-01 5:00:00,Las Lomas,3,163,806300,6,,3,4,,Calle,,Integral,1,1,1,1,,,1,,NO,YES,NO,YES,YES,NO,YES,NO,YES,YES,NO
307667,680000000,2009-01-01 5:00:00,Las Acacias,2,108,,6,,2,2,,,,,1,,,1,,,,1,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
421304,310000000,2020-01-01 5:00:00,Loma de los Bernal,1,66,180000,4,,2,2,,,Cubierto,"Equipada,Integral,Isla",1,1,1,,,,,1,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
418720,1560000000,2006-01-01 5:00:00,El Tesoro,3,367,946769,6,1,4,5,,,,,,,,,,1,,,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO
417684,560000000,2008-01-01 5:00:00,Patio Bonito,1,92,303000,5,,3,2,,,Cubierto,Integral,1,1,1,1,,,,1,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO
241250,320000000,1980-01-01 5:00:00,Conquistadores,1,116,300000000,5,,3,3,,,Cubierto,Integral,,1,1,,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
417863,275000000,2017-01-01 5:00:00,Rodeo Alto,1,67,0,4,,3,2,,,Cubierto,,1,1,,,,1,,,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO
414160,470000000,2014-01-01 5:00:00,Los Gonzales,2,73,329500,5,,2,2,,,Cubierto,Integral,1,1,1,1,,1,,,YES,YES,YES,NO,YES,NO,YES,NO,YES,YES,NO
414247,640000000,2015-01-01 5:00:00,Los Balsos,2,102.6999969,424900,6,,1,2,,,Cubierto,"Integral,Isla",1,1,1,1,,,,,YES,YES,YES,NO,YES,NO,YES,NO,YES,YES,NO
432320,420000000,2008-01-01 5:00:00,El Campestre,1,86.44999695,269000,,,2,2,1,Jardines,Cubierto,Integral,,,,1,,1,,1,YES,YES,YES,YES,YES,NO,YES,NO,YES,NO,NO
322692,800000000,2010-01-01 5:00:00,Los Balsos,2,269,780000,6,,4,4,,,,,1,1,,1,1,1,,1,YES,YES,YES,YES,NO,NO,YES,YES,YES,NO,YES
381085,230000000,2016-01-01 5:00:00,Cabecera San Antonio de Prado,1,56,141000,3,,3,2,,,Cubierto,Integral,1,1,1,1,,,,,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO
481152,495000000,1986-01-01 5:00:00,Barrio Laureles,2,130,250000,5,,3,2,,,,Integral,1,1,,,1,,1,1,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
301348,585000000,1991-01-01 5:00:00,La Tomatera,2,150,548000,6,,3,2,,,,,,1,,1,,,,,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO
308041,190000000,2001-01-01 5:00:00,Villa Nueva,1,42,230000,3,,1,1,,,Cubierto,Integral,,1,1,1,,,,,YES,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO
80599,350000000,2019-01-02 0:00:00,Lorena,1,72,,5,,3,2,,"Calle,Ciudad,Exterior,Jardines",Cubierto,Integral,1,1,,TRUE,0,1,0,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
153613,1590000000,2001-01-01 5:00:00,El Tesoro,3,335.2999878,877852,,,4,4,1,,Paralelo,,1,1,,1,1,1,1,1,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
389180,540000000,1985-01-01 5:00:00,Rosales,1,124,140000,,,3,2,0,,,Integral,1,1,1,1,1,1,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
389181,480000000,2012-01-01 5:00:00,La Candelaria,1,120.9000015,437000,,,3,3,0,,,Abierta,1,1,1,1,,,,,YES,NO,YES,YES,YES,NO,YES,NO,YES,NO,NO
270363,600000000,2003-01-01 5:00:00,Castropol,2,176,482000,6,,3,2,,,Cubierto,Integral,1,1,1,1,1,1,1,1,YES,YES,NO,NO,YES,YES,YES,NO,YES,NO,NO
389228,420000000,2018-01-01 5:00:00,Simón Bolívar,1,93,230000,5,,3,3,,,,Integral,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
127726,575000000,2020-07-10 5:00:00,Castropol,0,90,,6,1,2,3,,"Exterior,Interior",Cubierto,Integral,1,1,,1,0,0,0,,NO,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
408637,390000000,2005-01-01 5:00:00,Castropol,2,80,350000,6,,3,2,,,,"Equipada,Integral",1,1,1,1,,,,,YES,YES,YES,YES,YES,NO,YES,NO,YES,NO,NO
308102,399000000,2006-01-01 5:00:00,Castropol,1,70.16999817,230000,5,,3,2,,,Cubierto,"Equipada,Integral",1,,,,,,,,NO,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO
110897,715000000,2012-01-02 0:00:00,Ciudad del Río,1,121,349000,5,1,3,3,,Exterior,Cubierto,"Abierta,Barra Americana,Integral",1,1,,TRUE,0,,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
437331,140000000,2018-01-01 5:00:00,Barrio de Jesus,0,40.04000092,94000,3,,2,1,,,Cubierto,Integral,,1,1,1,,,,,YES,YES,NO,NO,YES,NO,YES,YES,NO,YES,NO
338874,1250000000,2001-01-01 5:00:00,Provenza,2,455,0,5,,4,5,,,,Isla,1,1,1,1,1,1,,,YES,NO,YES,YES,YES,NO,YES,NO,NO,NO,NO
90193,250000000,2019-01-02 0:00:00,Cristo Rey,0,95,,4,,2,2,,Calle,,"Abierta,Integral",0,0,,1,0,1,0,0,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
414752,315000000,2016-01-01 5:00:00,Tricentenario,1,76.80000305,175000,4,,4,2,,,Cubierto,,1,1,1,,,,,,NO,YES,YES,YES,YES,NO,YES,NO,YES,NO,NO
412294,1040000000,2010-01-01 5:00:00,La Tomatera,2,190,840600,6,1,3,4,,,,,1,1,1,1,1,,1,,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
412297,590000000,2019-01-01 5:00:00,Conquistadores,2,110,319000,5,2,3,3,,,,,,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
292264,280000000,1990-01-01 5:00:00,Cerro Nutibara,0,76,153000,4,,4,2,,,,,,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
292785,1600000000,2018-01-01 5:00:00,Alejandría,4,258.3999939,1400000,6,,3,5,,,,Isla,,1,,,1,,1,1,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO
277940,830000000,2020-01-01 5:00:00,Castropol,2,126,720000,6,1,3,4,,,Cubierto,,1,,,1,,1,,,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
408674,330000000,2010-01-01 5:00:00,San Diego,1,57,240000,5,,2,2,,,,,,1,1,1,,1,,,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
411203,1600000000,2000-01-01 5:00:00,Los Balsos,3,350,1100000,6,,4,4,,Exterior,Cubierto,Integral,1,,,,,,,,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO
245650,260000000,2010-01-01 5:00:00,Rodeo Alto,1,59,165000,3,0,3,2,0,Interior,Cubierto,Integral,1,1,,1,0,1,,0,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
159723,220000000,2016-01-01 5:00:00,Calasanz,1,55,183000,4,,3,2,,,Cubierto,,1,,,1,,1,,,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO
70047,690000000,2015-01-01 5:00:00,Castropol,2,84,0,6,,2,3,,Ciudad,Cubierto,Integral,1,1,,TRUE,0,,0,0,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO
419190,1250000000,2010-01-01 5:00:00,Los Balsos,2,207,890000,6,,2,3,1,,,,,1,1,,1,1,,1,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
410594,420000000,2010-01-01 5:00:00,Cristo Rey,0,110,,4,,3,2,,,,,,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
411462,260000000,2011-01-01 5:00:00,San Germán,0,85,0,4,,3,2,,,,,1,1,1,,1,,,,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,NO
265073,280000000,2012-01-01 5:00:00,El Campestre,1,32,152000,6,,1,1,,,Cubierto,,,,,,,,,1,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
262563,750000000,2016-01-01 5:00:00,Alejandría,2,118,635000,6,,2,3,,,Cubierto,Integral,1,1,,1,,,,,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO
361341,495000000,2009-01-01 5:00:00,Barrio Laureles,1,108,403000,5,,4,3,,,Cubierto,Integral,1,1,1,1,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
408551,330000000,1992-01-01 5:00:00,Calasanz,1,138,335000,4,,5,3,,,Cubierto,Integral,,1,1,1,,,,,YES,NO,NO,NO,YES,NO,YES,NO,YES,YES,NO
345869,215000000,2010-01-01 5:00:00,Rodeo Alto,1,64,165000,3,,3,2,,,Cubierto,Integral,1,,,,,,,,NO,NO,YES,NO,YES,NO,YES,NO,YES,YES,NO
247441,232000000,2016-01-01 5:00:00,Calasanz,1,56,,4,0,3,2,0,Interior,Cubierto,Integral,1,1,,1,,,,0,YES,YES,YES,NO,YES,NO,YES,NO,YES,NO,NO
413599,260000000,2011-01-01 5:00:00,Loreto,1,62,205000,4,,3,2,,,Cubierto,Integral,1,1,1,,,1,,,NO,YES,YES,YES,YES,NO,YES,NO,YES,NO,NO
276151,370000000,2000-01-01 5:00:00,La Villa,1,117,390000,4,,3,3,,,,,1,1,1,,,,,1,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO
204623,1100000000,2009-01-01 5:00:00,El Tesoro,2,185,650000,6,,3,5,,,Cubierto,Integral,1,1,1,,1,1,1,,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,NO
342648,830000000,2017-01-01 5:00:00,Los Balsos,1,136,570000,5,,2,4,,,,Integral,1,1,1,1,1,1,1,,NO,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO
267829,330000000,2016-01-01 5:00:00,Loma del Indio,1,80,250000,4,,2,3,,,Cubierto,,,1,1,,,,,,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO
388113,580000000,1982-01-01 5:00:00,La Candelaria,2,147,625000,6,,3,4,,,,"Integral,Isla",1,,,,,,,,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
481097,260000000,1989-01-01 5:00:00,Simón Bolívar,1,62,205000,,,3,2,0,,Cubierto,Integral,,1,1,1,,,,,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,YES
442701,1324999936,2014-02-28 5:00:00,San Lucas,4,198.8999939,1117870,,,3,3,1,"Calle,Ciudad","Lineal,Paralelo,Independiente","Abierta,Integral",1,1,1,1,1,1,1,1,YES,NO,YES,NO,YES,NO,YES,NO,YES,NO,NO
436598,480000000,1996-01-01 5:00:00,Los Balsos,1,140,667000,,,3,2,1,,Lineal,Integral,1,,,1,1,1,1,,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
436599,600000000,1977-01-01 5:00:00,El Tesoro,2,260,1183500,,,3,3,0,,Lineal,Integral,,,,1,,,1,,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
435915,330000000,2013-01-01 5:00:00,Florida Nueva,0,92,0,,,3,2,0,Calle,,Integral,1,1,1,,,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
434252,350000000,1963-01-01 5:00:00,Conquistadores,1,105.5500031,300000,,,3,2,1,,,Integral,1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
434236,980000000,1986-01-01 5:00:00,Los Balsos,2,185.3699951,615000,,,4,2,1,Jardines,Paralelo,Abierta,1,1,1,1,1,1,1,1,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
264134,355000000,2007-01-01 5:00:00,San Joaquín,0,117.6200027,0,,,4,3,0,,,"Abierta,Integral",1,,,1,,,,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
342335,660000000,2011-01-01 5:00:00,Barrio Laureles,1,114,380000,5,1,3,2,,,,,1,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
344201,1300000000,2005-01-01 5:00:00,La Tomatera,2,231,630500,6,1,3,4,,,Cubierto,,1,,,1,1,1,,1,YES,YES,YES,YES,NO,NO,YES,NO,YES,YES,NO
416779,550000000,2016-01-01 5:00:00,Conquistadores,2,100.2900009,420000,6,,3,3,,Ciudad,,Integral,1,,,1,,,,,NO,YES,NO,NO,YES,NO,YES,NO,YES,NO,NO
254856,730000000,1999-01-01 5:00:00,Castropol,3,206,775000,6,,5,5,,,Cubierto,"Equipada,Integral,Isla",1,1,,1,1,1,1,,YES,YES,NO,NO,YES,YES,YES,NO,YES,YES,NO
254989,850000000,1985-01-01 5:00:00,La Aguacatala,2,229,0,6,,3,4,,,Cubierto,Integral,,,,,,,,1,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO
344388,990000000,2016-01-01 5:00:00,El Tesoro,3,157,550000,6,,3,5,,,Cubierto,Isla,1,1,,,,,,,NO,YES,YES,YES,YES,NO,YES,NO,YES,YES,NO
303084,700000000,1995-01-01 5:00:00,Los Balsos,2,202,548000,6,,3,3,,,Cubierto,Integral,1,1,1,,1,,1,,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO
255314,412000000,1996-01-01 5:00:00,Barrio Laureles,1,96,360000,5,,3,3,,,,,1,1,1,,1,,1,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
254918,590000000,1962-01-01 5:00:00,Suramericana,1,155.6900024,454500,5,,3,3,,,Cubierto,"Integral,Isla",1,,,,,,,,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
390020,170000000,2001-01-01 5:00:00,San Javier,1,59,0,3,,3,1,,,Cubierto,,,1,1,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
256053,2000000000,2010-01-01 5:00:00,Los Gonzales,5,425,1800000,6,,4,6,,,,Isla,1,,,1,1,,1,,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO
256058,1180000000,2009-01-01 5:00:00,El Tesoro,3,257,815000,6,,3,4,,,,Integral,1,1,,1,1,,1,,NO,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO
389391,460000000,1987-01-01 5:00:00,Santa María de los Ángeles,1,122,383000,5,,3,3,,,,Integral,1,1,1,1,1,,1,,YES,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO
267952,1250000000,2008-01-01 5:00:00,El Tesoro,3,220,700000,6,,3,5,,,,Integral,1,1,,,,,,,YES,YES,YES,NO,YES,YES,NO,NO,YES,YES,NO
255282,530000000,2005-01-01 5:00:00,El Raizal,2,170,250000,5,,3,2,,,,Integral,1,1,1,,1,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
254980,2700000000,2005-01-01 5:00:00,La Tomatera,4,432,0,6,,3,4,,,Cubierto,Integral,1,,,,,,,,YES,NO,NO,NO,YES,YES,YES,NO,YES,NO,NO
255003,1490000000,2011-01-01 5:00:00,El Tesoro,4,227.8999939,546000,6,,4,5,,,Cubierto,"Integral,Isla",1,,,,,,,,YES,YES,YES,YES,NO,YES,YES,NO,YES,YES,NO
108865,515000000,1980-01-01 5:00:00,Castropol,2,186,530000,5,,3,3,,"Interior,Jardines",Cubierto,"Equipada,Integral",1,1,1,TRUE,1,1,1,1,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO
256518,980000000,2019-01-01 5:00:00,Los Balsos,2,134,500000,6,,3,3,,,Cubierto,Integral,1,1,1,1,,,,,NO,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO
257036,280000000,2013-01-01 5:00:00,Calasanz,0,62,218600,4,,2,2,,,,,1,1,,1,,,,,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO
411211,2200000000,2008-01-01 5:00:00,Los Balsos,6,315,1095000,6,,3,2,,,Cubierto,,,1,,,,,,,YES,YES,YES,NO,YES,YES,YES,NO,YES,NO,NO
412058,1220000000,2000-01-01 5:00:00,Los Balsos,3,320,1090082,6,,3,4,,Calle,,Integral,1,1,1,1,1,,1,1,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO
388698,800000000,2018-01-01 5:00:00,Las Palmas,2,90,650000,6,,2,2,,,,Integral,,1,1,,,1,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265063,280000000,2011-01-01 5:00:00,El Campestre,0,30,118000,6,,1,1,,,Cubierto,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
124508,400000000,2020-06-25 5:00:00,San Lucas,0,110,438000,6,,4,3,,Exterior,,Integral,1,1,,1,0,1,0,0,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
284874,265000000,1999-01-01 5:00:00,San Joaquín,1,78,220000,4,1,3,2,,,Cubierto,,,1,1,,,,,,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
345793,340000000,1995-01-01 5:00:00,Belén Centro,0,117,0,3,,3,2,,,,"Integral,Isla",1,1,1,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
390025,270000000,2017-01-01 5:00:00,Las Brisas,1,63,192000,4,,3,2,,Exterior,Cubierto,Integral,1,,,1,,,,,YES,YES,YES,NO,NO,NO,YES,NO,YES,YES,NO
151954,280000000,2013-01-01 5:00:00,Loma del Indio,1,55,200000,3,1,2,2,,"Exterior,Interior",Cubierto,Integral,1,1,,1,,,,,YES,NO,YES,YES,NO,NO,YES,NO,YES,NO,NO
158296,375000000,1991-01-01 5:00:00,Los Balsos,1,96,370000,6,,2,2,1,Exterior,Cubierto,Integral,1,0,1,1,0,0,0,0,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
475579,118000000,2016-01-01 5:00:00,Belén Centro,0,17,103000,4,,1,1,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
98132,690000000,2008-01-01 5:00:00,Los Balsos,2,162,0,4,,2,3,,Exterior,Cubierto,Integral,1,1,,1,,,,,YES,YES,YES,NO,YES,NO,NO,NO,YES,YES,NO
156531,580000000,1990-01-01 5:00:00,El Tesoro,2,159,527000,6,1,3,3,,,Cubierto,,1,,,1,1,,,,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
338953,330000000,2008-01-01 5:00:00,Provenza,1,59,230000,5,,2,2,,,Cubierto,Integral,1,1,,,,,,,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,NO
344270,220000000,2000-01-01 5:00:00,Belén Centro,0,92,0,3,,3,2,,,,,1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
127108,220000000,2020-07-09 5:00:00,Conquistadores,0,58,,5,,2,1,0,Interior,,Integral,0,0,,1,0,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
326183,280000000,2002-01-01 5:00:00,Los Colores,0,82,,4,,2,1,,,,,,,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
481472,390000000,1987-01-01 5:00:00,Santa María de los Ángeles,1,88,285000,5,,3,2,,,,Integral,1,1,,,1,,1,,YES,NO,NO,NO,YES,YES,YES,NO,YES,NO,NO
481274,290000000,1973-01-01 5:00:00,Altamira,0,127,178200,3,,5,3,,,Cubierto,Integral,1,1,,,,,,,YES,YES,NO,NO,YES,NO,YES,NO,YES,YES,NO
481235,365000000,2005-01-01 5:00:00,La Castellana,1,84,190000,4,,3,2,,,Cubierto,"Integral,Isla",1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
264135,360000000,1996-01-01 5:00:00,El Campestre,1,84,550000,,,3,2,0,,Independiente,Abierta,1,1,1,1,,1,,,YES,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO
389207,840000000,1983-01-01 5:00:00,Alejandría,2,150.1300049,636072,,,3,3,1,,Paralelo,Integral,,,,1,1,,1,,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
67530,255000000,2015-01-01 5:00:00,Santa Mónica,1,70,120000,4,0,3,3,,"Calle,Exterior",,"Barra Americana,Integral",,1,1,FALSE,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
257517,655000000,2012-01-01 5:00:00,Las Lomas,2,126,526000,6,,3,2,,,Cubierto,Integral,1,1,1,,,1,,,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO
69964,720000000,2001-01-01 5:00:00,Las Lomas,2,186,600000,6,,4,5,,,Cubierto,"Cerrada,Integral",1,1,,TRUE,1,,1,1,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
302961,230000000,1998-01-01 5:00:00,Barrio Buenos Aires,1,57,121000,4,,2,1,,,,,,1,1,,,,,,YES,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO
390283,600000000,1997-01-01 5:00:00,Belén Centro,2,149,654000,6,,3,3,0,,,,1,1,1,1,1,1,,1,YES,NO,YES,NO,NO,NO,YES,NO,NO,YES,NO
202158,430000000,1990-01-01 5:00:00,Cerro Nutibara,1,115,255000,5,,3,2,,"Exterior,Interior",Cubierto,Integral,,1,1,1,,,,,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
202660,514000000,2020-01-01 5:00:00,Belén Centro,1,114,100000,5,1,3,3,,,Cubierto,,1,1,,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
394334,650000000,2002-01-01 5:00:00,La Castellana,2,123,,4,,4,4,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
345873,275000000,2005-01-01 5:00:00,El Rincón,1,65,260000,4,,3,2,,,Cubierto,Integral,1,,,,,,,,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO
67663,380000000,1996-01-01 5:00:00,Velódromo,2,104,420000000,5,,4,3,,,Cubierto,Integral,,1,1,,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
494537,240000000,1991-01-01 5:00:00,Manrique Central No. 1,0,140,0,3,,4,3,,,,,,1,1,,,,,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
482019,700000000,1987-01-01 5:00:00,Santa María de los Ángeles,2,176,715000,6,,4,4,,Calle,,Integral,1,1,1,1,1,,1,1,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO
482036,710000000,2018-01-01 5:00:00,Manila,2,170,250000,6,,4,5,,,,"Integral,Isla",1,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265318,360000000,1995-01-01 5:00:00,San Diego,1,43.84000015,271000,5,,1,1,,,Cubierto,"Equipada,Integral",,1,1,1,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
265068,1650000000,2017-01-01 5:00:00,San Lucas,3,200,0,6,,2,5,,,Cubierto,,,,,,,1,,,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO
158260,600000000,2010-01-01 5:00:00,Alejandría,0,53,,6,,1,1,0,,,,,,,,1,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
98099,319000000,2012-01-01 5:00:00,Loma de los Bernal,1,82,222000,4,,3,2,,Interior,Cubierto,Integral,1,1,,1,,1,,1,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,NO
261307,2000000000,2020-01-01 5:00:00,Las Lomas,2,255,850000,6,,3,4,,,Cubierto,,1,,,,,,,,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
262719,650000000,2014-01-01 5:00:00,Castropol,1,92,,6,,2,2,,,Cubierto,,,,,1,,1,,,NO,NO,YES,YES,NO,NO,YES,NO,YES,NO,NO
263826,750000000,1988-01-01 5:00:00,Manila,2,167,593000,6,,3,4,,Ciudad,,Integral,1,,,,1,,1,,YES,NO,YES,NO,YES,YES,YES,YES,NO,YES,NO
265826,1530000000,2014-01-01 5:00:00,Aldea de Guayabal,3,263,1250000,6,,3,4,,,,,1,1,,1,1,1,,,NO,YES,YES,NO,YES,NO,YES,NO,YES,NO,NO
250023,240000000,2020-01-01 5:00:00,Las Acacias,1,57,,4,1,1,2,,,Cubierto,,1,,,1,,1,,1,YES,YES,YES,YES,NO,NO,YES,NO,YES,NO,NO
